epoch total_loss physics_loss bc_u_loss bc_yy_loss interface_value_loss interface_dx_loss interface_dy_loss
3023 1.38694365e-02 4.25280631e-03 2.44148728e-03 7.17490632e-03 2.02884361e-01 2.68141627e+00 6.65011704e-01
3024 1.44885350e-02 4.39673243e-03 2.36899289e-03 7.72259012e-03 1.87466532e-01 2.65253448e+00 6.74755096e-01
3025 1.38370888e-02 4.06625075e-03 2.42930115e-03 7.34124286e-03 2.59808719e-01 2.72962880e+00 6.63587034e-01
3026 1.35928001e-02 4.30949451e-03 2.30931863e-03 6.97377138e-03 1.83301866e-01 2.62083673e+00 6.97535217e-01
3027 1.43823558e-02 4.42086533e-03 2.40824278e-03 7.55299814e-03 2.16152281e-01 2.69544506e+00 6.75741792e-01
3028 1.33638382e-02 4.01452929e-03 2.30901991e-03 7.04008900e-03 1.67995602e-01 2.63546896e+00 6.65165484e-01
3029 1.43902581e-02 3.59280407e-03 2.54102820e-03 8.25615693e-03 2.35970259e-01 2.72196150e+00 6.63653851e-01
3030 1.33801559e-02 3.97012755e-03 2.48121959e-03 6.92852400e-03 2.51822591e-01 2.71838379e+00 6.82712257e-01
3031 1.39245605e-02 3.74766975e-03 2.44366168e-03 7.73296598e-03 2.30363458e-01 2.70487118e+00 6.75645828e-01
3032 1.33564277e-02 3.52782151e-03 2.33238703e-03 7.49596721e-03 2.19003439e-01 2.72563028e+00 6.51439488e-01
3033 1.41934175e-02 3.93404625e-03 2.37579667e-03 7.88336527e-03 1.76018536e-01 2.61790562e+00 6.99178278e-01
3034 1.36626866e-02 4.01306432e-03 2.42025778e-03 7.22909020e-03 2.40449250e-01 2.72473335e+00 6.57627046e-01
3035 1.32015469e-02 3.46439960e-03 2.33537355e-03 7.40147196e-03 2.68484116e-01 2.73682737e+00 6.78298473e-01
3036 1.36495754e-02 4.13077231e-03 2.44363211e-03 7.07490090e-03 2.36453325e-01 2.71673250e+00 6.57432854e-01
3037 1.35694789e-02 3.80848674e-03 2.25438713e-03 7.50634819e-03 2.23631889e-01 2.70428514e+00 6.66731894e-01
3038 1.43959103e-02 4.00515459e-03 2.32154201e-03 8.06894153e-03 2.38735870e-01 2.70511818e+00 6.94043875e-01
3039 1.35777723e-02 3.58499493e-03 2.31006835e-03 7.68248131e-03 1.94404259e-01 2.63579750e+00 6.91404819e-01
3040 1.45790791e-02 3.72956786e-03 2.46339664e-03 8.38589016e-03 1.91931427e-01 2.65087509e+00 6.71981394e-01
3041 1.30504193e-02 3.94879794e-03 2.27884925e-03 6.82253856e-03 2.00672060e-01 2.68460655e+00 6.58269882e-01
3042 1.34811699e-02 3.95018794e-03 2.34024320e-03 7.19050271e-03 2.03131139e-01 2.67040253e+00 6.69169307e-01
3043 1.39749637e-02 3.86235677e-03 2.43308162e-03 7.67926872e-03 2.22551495e-01 2.72165775e+00 6.48571193e-01
3044 1.37167955e-02 4.15319344e-03 2.46900413e-03 7.09435018e-03 2.14086980e-01 2.68993497e+00 6.67351782e-01
3045 1.38851935e-02 3.74628464e-03 2.35568988e-03 7.78297847e-03 2.07695276e-01 2.69188309e+00 6.64513469e-01
3046 1.26879178e-02 3.37493489e-03 2.34061829e-03 6.97218953e-03 1.42127216e-01 2.60773706e+00 6.72841907e-01
3047 1.31846210e-02 3.87990056e-03 2.43374519e-03 6.87072240e-03 2.19104499e-01 2.70574546e+00 6.64790154e-01
3048 1.28926840e-02 4.11664881e-03 2.46008509e-03 6.31572586e-03 1.91335067e-01 2.65536046e+00 6.76764190e-01
3049 1.24699790e-02 3.52476467e-03 2.35538557e-03 6.58957567e-03 2.19443351e-01 2.68788052e+00 6.80773258e-01
3050 1.29524665e-02 3.58883198e-03 2.35280883e-03 7.01055443e-03 2.37516940e-01 2.70170879e+00 6.78272843e-01
3051 1.37045961e-02 4.07161051e-03 2.43932591e-03 7.19339028e-03 2.36050218e-01 2.69893360e+00 6.96388304e-01
3052 1.37626333e-02 3.71708209e-03 2.45308410e-03 7.59220310e-03 2.30500937e-01 2.70519519e+00 6.77198648e-01
3053 1.36351287e-02 3.73762893e-03 2.50565098e-03 7.39156175e-03 2.53696382e-01 2.73167992e+00 6.82813942e-01
3054 1.42397918e-02 3.55636328e-03 2.38876999e-03 8.29443894e-03 1.85816884e-01 2.65717936e+00 6.71930134e-01
3055 1.32711129e-02 3.42603726e-03 2.30359775e-03 7.54121644e-03 2.28129655e-01 2.68234634e+00 6.77686572e-01
3056 1.23319682e-02 3.41771054e-03 2.51708506e-03 6.39690133e-03 2.38175273e-01 2.69745588e+00 6.77020252e-01
3057 1.34893954e-02 4.48068557e-03 2.47170054e-03 6.53676316e-03 2.12193698e-01 2.68162990e+00 6.68418229e-01
3058 1.37255704e-02 3.65423458e-03 2.46515591e-03 7.60593032e-03 2.16183573e-01 2.68636179e+00 6.68600619e-01
3059 1.36201559e-02 4.08023689e-03 2.40827282e-03 7.13137258e-03 2.40057349e-01 2.72069216e+00 6.65623665e-01
3060 1.38891907e-02 3.47212655e-03 2.42465222e-03 7.99215492e-03 2.23173559e-01 2.71238017e+00 6.56054199e-01
3061 1.33738928e-02 3.92090250e-03 2.37571239e-03 7.07699219e-03 2.51908779e-01 2.73595381e+00 6.68378234e-01
3062 1.39525915e-02 4.17948468e-03 2.46577431e-03 7.30710523e-03 1.93798095e-01 2.65876341e+00 6.79160535e-01
3063 1.36259729e-02 4.20312863e-03 2.34119454e-03 7.08137732e-03 2.39010185e-01 2.71944094e+00 6.63764656e-01
3064 1.38897263e-02 3.34997801e-03 2.48667155e-03 8.05283245e-03 2.10454047e-01 2.69506931e+00 6.68209553e-01
3065 1.35568967e-02 3.53547116e-03 2.52078474e-03 7.50038307e-03 2.24689573e-01 2.70069265e+00 6.78498328e-01
3066 1.25577264e-02 3.30683030e-03 2.59510451e-03 6.65553985e-03 2.17842102e-01 2.68003511e+00 6.67878389e-01
3067 1.35038029e-02 3.87385930e-03 2.45155953e-03 7.17815477e-03 1.96024045e-01 2.66210365e+00 6.75738633e-01
3068 1.36941224e-02 4.06820606e-03 2.30661314e-03 7.31909508e-03 1.75570801e-01 2.62563658e+00 6.92600608e-01
3069 1.28676007e-02 3.49983806e-03 2.45380192e-03 6.91375230e-03 1.76292747e-01 2.64489698e+00 6.87418044e-01
3070 1.30153634e-02 3.76423215e-03 2.43355753e-03 6.81737158e-03 1.69731513e-01 2.62498832e+00 6.93284810e-01
3071 1.36327269e-02 3.92975006e-03 2.45643919e-03 7.24626007e-03 2.43560612e-01 2.73619175e+00 6.55685604e-01
3072 1.28731905e-02 3.82102118e-03 2.56188470e-03 6.49003685e-03 2.14583665e-01 2.68105698e+00 6.78964019e-01
3073 1.36606395e-02 4.02890472e-03 2.54125940e-03 7.09019555e-03 2.45804578e-01 2.72605491e+00 6.74050212e-01
3074 1.27990171e-02 3.69905587e-03 2.34719599e-03 6.75253617e-03 1.96032345e-01 2.66178417e+00 6.77415788e-01
3075 1.25412643e-02 3.44417128e-03 2.37739878e-03 6.71943044e-03 2.31388941e-01 2.68222952e+00 6.97859526e-01
3076 1.39314635e-02 4.11471631e-03 2.36810930e-03 7.44840596e-03 1.98579758e-01 2.68550324e+00 6.65643990e-01
3077 1.20917615e-02 3.43635585e-03 2.23665475e-03 6.41848333e-03 2.33422190e-01 2.70501280e+00 6.72717631e-01
3078 1.24982530e-02 3.67683358e-03 2.37652799e-03 6.44468237e-03 1.77375153e-01 2.63945150e+00 6.86024547e-01
3079 1.23666665e-02 3.91752226e-03 2.44408892e-03 6.00481126e-03 2.10651934e-01 2.67006826e+00 6.86194301e-01
3080 1.24938283e-02 3.43965273e-03 2.42133206e-03 6.63255062e-03 2.58625954e-01 2.72694874e+00 6.75417006e-01
3081 1.26205478e-02 3.60038504e-03 2.37387791e-03 6.64606970e-03 1.82207227e-01 2.64770985e+00 6.77078664e-01
3082 1.28657809e-02 3.75390681e-03 2.33987719e-03 6.77175913e-03 2.03531325e-01 2.69490385e+00 6.53936982e-01
3083 1.36396252e-02 3.90328094e-03 2.33512581e-03 7.40096997e-03 2.15555906e-01 2.71046448e+00 6.64456666e-01
3084 1.25160674e-02 3.59260244e-03 2.33254489e-03 6.59068022e-03 2.05753833e-01 2.68407249e+00 6.75359607e-01
3085 1.26229245e-02 3.68077448e-03 2.43691285e-03 6.50499761e-03 2.05691099e-01 2.66507435e+00 6.80320740e-01
3086 1.35431727e-02 3.83651583e-03 2.48339190e-03 7.22304545e-03 1.86817676e-01 2.64685249e+00 6.77251756e-01
3087 1.36686284e-02 3.92081682e-03 2.44042277e-03 7.30715180e-03 2.02785701e-01 2.66533208e+00 6.93868935e-01
3088 1.34957945e-02 4.13878495e-03 2.51013972e-03 6.84657879e-03 2.56837785e-01 2.76051998e+00 6.70392215e-01
3089 1.38301412e-02 4.66316519e-03 2.47723400e-03 6.68950751e-03 2.00805187e-01 2.68685722e+00 6.81936920e-01
3090 1.33580444e-02 3.74938268e-03 2.42057536e-03 7.18783913e-03 2.13259399e-01 2.70494795e+00 6.61933243e-01
3091 1.24460543e-02 3.58451647e-03 2.36218423e-03 6.49908418e-03 2.35641450e-01 2.72086120e+00 6.82603121e-01
3092 1.30923865e-02 3.86891072e-03 2.36426946e-03 6.85895281e-03 2.20286995e-01 2.72138858e+00 6.51664793e-01
3093 1.31948451e-02 3.73714371e-03 2.48690136e-03 6.97055412e-03 2.11999685e-01 2.71288681e+00 6.57574356e-01
3094 1.26726804e-02 3.59818176e-03 2.29132641e-03 6.78291451e-03 2.24003211e-01 2.72974467e+00 6.58462822e-01
3095 1.35451714e-02 3.97624681e-03 2.53288005e-03 7.03581702e-03 1.93498552e-01 2.67206669e+00 6.72838986e-01
3096 1.25077460e-02 3.82858166e-03 2.33735866e-03 6.34157751e-03 1.94557190e-01 2.67388964e+00 6.79192305e-01
3097 1.36899799e-02 3.54694901e-03 2.65799440e-03 7.48482021e-03 1.82736516e-01 2.65646553e+00 6.91567779e-01
3098 1.27845602e-02 3.68332723e-03 2.47254781e-03 6.62840903e-03 2.42843881e-01 2.72193003e+00 6.85349405e-01
3099 1.24936346e-02 3.05518601e-03 2.42383615e-03 7.01437332e-03 2.05370039e-01 2.68629503e+00 6.81575239e-01
3100 1.25324270e-02 3.45172989e-03 2.41869362e-03 6.66176295e-03 2.07268000e-01 2.68054962e+00 6.94569111e-01
3101 1.32163465e-02 3.94546334e-03 2.38373037e-03 6.88690692e-03 2.11888224e-01 2.68310404e+00 6.78299963e-01
3102 1.27999587e-02 3.58405570e-03 2.39625806e-03 6.81940652e-03 2.04790041e-01 2.66821527e+00 6.85607314e-01
3103 1.24443639e-02 3.61330062e-03 2.40207254e-03 6.42871857e-03 2.38146216e-01 2.72511196e+00 6.71075702e-01
3104 1.19831171e-02 3.49995028e-03 2.48680287e-03 5.99611690e-03 2.14473546e-01 2.71714687e+00 6.71812177e-01
3105 1.28739709e-02 3.69138271e-03 2.30435701e-03 6.87799277e-03 2.04474941e-01 2.67575407e+00 6.87924922e-01
3106 1.24875670e-02 3.40324803e-03 2.30532605e-03 6.77874545e-03 2.13568479e-01 2.69599080e+00 6.75485969e-01
3107 1.25693139e-02 3.22523993e-03 2.55496171e-03 6.78883027e-03 2.48883158e-01 2.74386024e+00 6.75943673e-01
3108 1.25133060e-02 3.42003210e-03 2.27701734e-03 6.81603653e-03 1.86465830e-01 2.66774940e+00 6.85685694e-01
3109 1.22413738e-02 3.60821793e-03 2.33857706e-03 6.29434735e-03 1.98406458e-01 2.68972349e+00 6.80465460e-01
3110 1.16490219e-02 3.39032430e-03 2.52047507e-03 5.73802507e-03 1.64581716e-01 2.63400364e+00 6.92604661e-01
3111 1.24860425e-02 3.36488918e-03 2.30841385e-03 6.81250077e-03 2.05003202e-01 2.67371607e+00 6.85306430e-01
3112 1.14764785e-02 3.11941025e-03 2.42134230e-03 5.93546685e-03 2.25284427e-01 2.70236015e+00 6.82555497e-01
3113 1.27827656e-02 3.32232425e-03 2.43654405e-03 7.02361809e-03 2.46061474e-01 2.71903610e+00 6.84618890e-01
3114 1.27000101e-02 3.30611179e-03 2.30865204e-03 7.08497223e-03 2.40431070e-01 2.72512674e+00 6.81828856e-01
3115 1.19547034e-02 3.33179859e-03 2.50660186e-03 6.11605635e-03 2.13682070e-01 2.70569324e+00 6.58313632e-01
3116 1.28210001e-02 4.06061020e-03 2.40510958e-03 6.35501556e-03 2.29857266e-01 2.68163943e+00 7.00080514e-01
3117 1.30571621e-02 3.57867428e-03 2.19805283e-03 7.28016812e-03 2.34204084e-01 2.68015909e+00 6.86722934e-01
3118 1.20168412e-02 3.51200718e-03 2.29726243e-03 6.20735856e-03 1.80896431e-01 2.65227938e+00 6.89561725e-01
3119 1.20874802e-02 3.45535390e-03 2.41326750e-03 6.21862896e-03 1.97407097e-01 2.65065002e+00 6.95644677e-01
3120 1.20191947e-02 3.38984351e-03 2.39988253e-03 6.22924604e-03 1.89661831e-01 2.62547064e+00 6.94044054e-01
3121 1.22043043e-02 3.55814886e-03 2.31187418e-03 6.33402588e-03 2.21363306e-01 2.67134285e+00 6.90845311e-01
3122 1.22898398e-02 3.46568483e-03 2.45137489e-03 6.37252862e-03 2.18029261e-01 2.66038370e+00 6.97731793e-01
3123 1.17800748e-02 3.51315481e-03 2.46187253e-03 5.80477715e-03 2.35805899e-01 2.68571234e+00 7.02519417e-01
3124 1.21834502e-02 3.46408854e-03 2.29609571e-03 6.42302539e-03 2.06965804e-01 2.69036841e+00 6.78132594e-01
3125 1.23277334e-02 4.11080942e-03 2.45947996e-03 5.75713906e-03 2.70882219e-01 2.74468112e+00 6.88226461e-01
3126 1.15614245e-02 3.17843724e-03 2.45671952e-03 5.92597574e-03 2.57310122e-01 2.75116777e+00 6.82466745e-01
3127 1.20893186e-02 3.87676293e-03 2.32689478e-03 5.88538870e-03 2.38874316e-01 2.72713470e+00 6.78807557e-01
3128 1.20342905e-02 3.26686795e-03 2.38037878e-03 6.38677692e-03 2.33807534e-01 2.72490644e+00 6.71445549e-01
3129 1.27838198e-02 4.06874111e-03 2.30683130e-03 6.40800688e-03 2.06804723e-01 2.66773701e+00 6.87398136e-01
3130 1.18852165e-02 3.16330348e-03 2.45191366e-03 6.26976509e-03 2.01368898e-01 2.66004801e+00 6.90507352e-01
3131 1.28280781e-02 3.54272407e-03 2.31555197e-03 6.96955575e-03 2.11712956e-01 2.67267084e+00 7.03866899e-01
3132 1.17025115e-02 3.41850799e-03 2.36548204e-03 5.91822574e-03 2.62515515e-01 2.72554088e+00 6.93027079e-01
3133 1.18140383e-02 3.49948485e-03 2.30789324e-03 6.00641919e-03 2.07395375e-01 2.69083738e+00 6.73834801e-01
3134 1.27642276e-02 4.21650475e-03 2.26498186e-03 6.28248369e-03 2.24159449e-01 2.70461416e+00 6.86946273e-01
3135 1.16099156e-02 3.26341437e-03 2.30677985e-03 6.03949232e-03 1.95246011e-01 2.64223814e+00 7.06567407e-01
3136 1.22591583e-02 3.50814359e-03 2.44016852e-03 6.31056214e-03 2.49157578e-01 2.69387674e+00 7.04746127e-01
3137 1.21920584e-02 3.71640967e-03 2.36094068e-03 6.11441489e-03 2.59643376e-01 2.74278879e+00 6.70421362e-01
3138 1.21553401e-02 3.45095061e-03 2.45507411e-03 6.24908786e-03 1.94095403e-01 2.65633941e+00 6.92340672e-01
3139 1.25950165e-02 3.61131364e-03 2.34248559e-03 6.64100004e-03 1.84905529e-01 2.63442230e+00 6.83862388e-01
3140 1.18772853e-02 3.57330288e-03 2.35940982e-03 5.94432373e-03 2.15568259e-01 2.69172263e+00 6.82969868e-01
3141 1.21099828e-02 3.53906956e-03 2.42431834e-03 6.14634342e-03 2.17588156e-01 2.69928026e+00 6.79116786e-01
3142 1.27766365e-02 4.07393742e-03 2.39059352e-03 6.31188229e-03 1.89598829e-01 2.65021801e+00 7.03417540e-01
3143 1.35270292e-02 4.05193912e-03 2.52185296e-03 6.95297215e-03 2.32360542e-01 2.72500849e+00 6.70662642e-01
3144 1.21531598e-02 3.55872186e-03 2.31927796e-03 6.27485337e-03 2.73212850e-01 2.75446081e+00 6.85366452e-01
3145 1.14763649e-02 3.38883465e-03 2.53443373e-03 5.55286417e-03 1.98734373e-01 2.64376259e+00 7.09993899e-01
3146 1.20443478e-02 3.31508880e-03 2.41445936e-03 6.31452631e-03 2.40600228e-01 2.72450209e+00 6.79586887e-01
3147 1.12363053e-02 3.32631986e-03 2.25274567e-03 5.65701956e-03 1.87217712e-01 2.66986322e+00 6.70021057e-01
3148 1.25275245e-02 4.03190544e-03 2.44368357e-03 6.05176156e-03 1.40987575e-01 2.58099127e+00 7.04636693e-01
3149 1.15987146e-02 3.16400127e-03 2.54878588e-03 5.88571560e-03 1.77637979e-01 2.65783739e+00 6.86040521e-01
3150 1.26033612e-02 3.66616109e-03 2.40796991e-03 6.52898708e-03 2.09984690e-01 2.69953632e+00 6.71673775e-01
3151 1.18455552e-02 3.59977316e-03 2.44584703e-03 5.79969399e-03 2.07900226e-01 2.68683290e+00 6.83256030e-01
3152 1.16097378e-02 3.23365210e-03 2.34572100e-03 6.03010273e-03 2.28597611e-01 2.69177008e+00 6.87539995e-01
3153 1.11594852e-02 3.36852041e-03 2.30488204e-03 5.48582431e-03 2.25040615e-01 2.73652124e+00 6.61830962e-01
3154 1.19593246e-02 3.45844100e-03 2.43586884e-03 6.06476655e-03 2.13914305e-01 2.67219973e+00 7.03894854e-01
3155 1.21281939e-02 3.60804517e-03 2.35907314e-03 6.16081571e-03 2.26661071e-01 2.71374035e+00 6.94275618e-01
3156 1.15583129e-02 3.69054941e-03 2.40545673e-03 5.46199922e-03 2.72971809e-01 2.77436161e+00 6.71950579e-01
3157 1.25955185e-02 3.63269169e-03 2.30635051e-03 6.65615406e-03 2.88178682e-01 2.77267361e+00 6.94617033e-01
3158 1.15500586e-02 3.35005973e-03 2.30553746e-03 5.89425117e-03 1.77540600e-01 2.64722657e+00 6.95501924e-01
3159 1.19663198e-02 3.91846430e-03 2.53301067e-03 5.51465619e-03 1.54918551e-01 2.59214544e+00 7.13962734e-01
3160 1.20949987e-02 3.50642181e-03 2.35151057e-03 6.23681024e-03 2.21207574e-01 2.67063570e+00 7.11264551e-01
3161 1.18732182e-02 3.66689451e-03 2.32309056e-03 5.88298589e-03 2.13020816e-01 2.69578552e+00 6.74919307e-01
3162 1.21144466e-02 4.09192219e-03 2.43524788e-03 5.58700832e-03 2.34973311e-01 2.71868563e+00 6.83663607e-01
3163 1.27834985e-02 4.05561039e-03 2.36284407e-03 6.36478746e-03 2.21512884e-01 2.68360662e+00 7.10759580e-01
3164 1.17091946e-02 3.58943525e-03 2.49488303e-03 5.62462956e-03 2.12263122e-01 2.67306471e+00 7.06730902e-01
3165 1.13320248e-02 3.26887192e-03 2.22836342e-03 5.83455293e-03 2.03394532e-01 2.66121173e+00 6.96975946e-01
3166 1.28769856e-02 3.71614262e-03 2.46908586e-03 6.69150194e-03 2.22062767e-01 2.70617056e+00 6.75411820e-01
3167 1.19874878e-02 3.51830013e-03 2.16525933e-03 6.30366523e-03 2.30254591e-01 2.71802402e+00 6.93473816e-01
3168 1.15224160e-02 3.40422336e-03 2.26676580e-03 5.85115654e-03 2.35176951e-01 2.74976206e+00 6.63568914e-01
3169 1.15823513e-02 3.51068471e-03 2.43016239e-03 5.64127369e-03 1.95544258e-01 2.65445471e+00 7.02984095e-01
3170 1.10207796e-02 3.17446934e-03 2.56842026e-03 5.27761457e-03 2.41895348e-01 2.72345734e+00 6.97445452e-01
3171 1.18377805e-02 3.16927233e-03 2.49693124e-03 6.17134012e-03 2.03145474e-01 2.67559290e+00 6.83466434e-01
3172 1.22674750e-02 3.55422846e-03 2.46486394e-03 6.24811882e-03 2.28677273e-01 2.71355677e+00 7.01379418e-01
3173 1.20984530e-02 3.52747994e-03 2.37032678e-03 6.20039972e-03 2.13329792e-01 2.67684793e+00 6.97694421e-01
3174 1.12831704e-02 3.37950420e-03 2.22926610e-03 5.67412889e-03 2.38739371e-01 2.71736336e+00 6.79322660e-01
3175 1.15692085e-02 3.59357521e-03 2.42746272e-03 5.54791931e-03 2.17928916e-01 2.70538473e+00 6.73891664e-01
3176 1.12982811e-02 3.38904513e-03 2.18086806e-03 5.72814746e-03 1.87630266e-01 2.64006567e+00 7.10995317e-01
3177 1.18089207e-02 3.65126343e-03 2.45931814e-03 5.69809321e-03 2.11315811e-01 2.65624619e+00 7.08805501e-01
3178 1.14616454e-02 3.57910898e-03 2.31353357e-03 5.56875486e-03 2.14536607e-01 2.67502880e+00 6.93963170e-01
3179 1.10743213e-02 3.16415471e-03 2.30812863e-03 5.60177490e-03 2.27728009e-01 2.66680050e+00 7.07950175e-01
3180 1.20896520e-02 3.62148113e-03 2.40721065e-03 6.06064033e-03 2.84997463e-01 2.77437878e+00 6.88322365e-01
3181 1.23732444e-02 4.15022252e-03 2.54720496e-03 5.67550445e-03 2.78384089e-01 2.77673626e+00 6.83758676e-01
3182 1.16585754e-02 3.60883400e-03 2.38649710e-03 5.66296279e-03 2.46788055e-01 2.70051622e+00 7.04709351e-01
3183 1.20417047e-02 3.69161228e-03 2.39025010e-03 5.95962815e-03 1.80905536e-01 2.62916565e+00 7.10913777e-01
3184 1.16833868e-02 3.49657354e-03 2.37885653e-03 5.80766192e-03 2.61063457e-01 2.75454760e+00 6.79804981e-01
3185 1.15344403e-02 3.25621711e-03 2.41487566e-03 5.86310076e-03 2.12023795e-01 2.67654753e+00 7.06723034e-01
3186 1.03323245e-02 2.80074123e-03 2.40111188e-03 5.13020298e-03 2.35517710e-01 2.71321535e+00 6.97195232e-01
3187 1.16871744e-02 3.42608313e-03 2.36250437e-03 5.89829590e-03 2.56383419e-01 2.70978355e+00 7.14768350e-01
3188 1.24543924e-02 3.87405371e-03 2.40483670e-03 6.17522141e-03 2.47864217e-01 2.73732591e+00 6.80623055e-01
3189 1.13451639e-02 3.10683763e-03 2.32036551e-03 5.91771584e-03 2.11404949e-01 2.69829917e+00 6.87398076e-01
3190 1.10493889e-02 2.97964457e-03 2.34411028e-03 5.72536513e-03 2.34600514e-01 2.69412422e+00 7.09409595e-01
3191 1.17458552e-02 3.24958703e-03 2.37866282e-03 6.11735368e-03 2.18241096e-01 2.67211556e+00 6.94121957e-01
3192 1.14234043e-02 3.12057557e-03 2.34981719e-03 5.95276477e-03 2.13104427e-01 2.65209317e+00 7.19673932e-01
3193 1.18600009e-02 3.12965503e-03 2.55920971e-03 6.17091870e-03 1.83257967e-01 2.62994981e+00 7.08034992e-01
3194 1.18369116e-02 3.28400615e-03 2.27121939e-03 6.28135027e-03 3.01166713e-01 2.76936293e+00 6.98678970e-01
3195 1.17000192e-02 3.77316913e-03 2.38652411e-03 5.54006081e-03 2.31664896e-01 2.70343542e+00 6.92863464e-01
3196 1.25745507e-02 3.83305759e-03 2.47655739e-03 6.26470428e-03 1.97100654e-01 2.65716124e+00 7.10169315e-01
3197 1.20689292e-02 4.15103324e-03 2.29874928e-03 5.61891170e-03 1.99772537e-01 2.66934061e+00 7.12381899e-01
3198 1.17419232e-02 3.41741461e-03 2.40369188e-03 5.92058059e-03 2.03343600e-01 2.68080544e+00 6.94409072e-01
3199 1.19118942e-02 4.11360851e-03 2.43684999e-03 5.36119146e-03 2.11011320e-01 2.68645644e+00 6.90277874e-01
3200 1.13505926e-02 3.30104213e-03 2.41164165e-03 5.63768391e-03 1.91812351e-01 2.65206051e+00 7.04961002e-01
3201 1.14160208e-02 3.06803500e-03 2.33286573e-03 6.01485185e-03 2.34839708e-01 2.71084380e+00 6.91907406e-01
3202 1.17111625e-02 3.49871954e-03 2.26989435e-03 5.94227482e-03 2.39999518e-01 2.74589682e+00 6.71018720e-01
3203 1.16607370e-02 3.50050838e-03 2.33561848e-03 5.82438475e-03 1.91450745e-01 2.66215897e+00 6.97703660e-01
3204 1.08939493e-02 3.06244078e-03 2.19961908e-03 5.63162193e-03 2.33955547e-01 2.73543882e+00 6.78640425e-01
3205 1.17835756e-02 3.60701024e-03 2.29385728e-03 5.88246156e-03 2.13197321e-01 2.69243431e+00 6.91133142e-01
3206 1.18846754e-02 3.29922955e-03 2.43103202e-03 6.15414372e-03 2.36735210e-01 2.72458553e+00 6.82218194e-01
3207 1.10763982e-02 3.10472539e-03 2.51944340e-03 5.45197539e-03 2.19782740e-01 2.68147039e+00 7.00975001e-01
3208 1.18099200e-02 4.31553833e-03 2.24579452e-03 5.24829049e-03 2.63589591e-01 2.73557901e+00 6.87587678e-01
3209 1.15583604e-02 3.61658097e-03 2.36775330e-03 5.57375932e-03 2.32579350e-01 2.70167398e+00 6.99580848e-01
3210 1.12982448e-02 3.48080788e-03 2.42689648e-03 5.39029529e-03 2.12526351e-01 2.63775158e+00 7.35960901e-01
3211 1.07454509e-02 3.56119452e-03 2.29349639e-03 4.89049591e-03 2.29678392e-01 2.68572164e+00 7.05443323e-01
3212 1.10130971e-02 3.22458125e-03 2.38908757e-03 5.39913913e-03 2.56255388e-01 2.74395466e+00 6.89998448e-01
3213 1.11123174e-02 3.16754961e-03 2.38880282e-03 5.55561297e-03 3.17644477e-01 2.82013488e+00 6.77299023e-01
3214 1.16735706e-02 3.91972065e-03 2.26875208e-03 5.48480265e-03 2.60582536e-01 2.73298502e+00 7.03160107e-01
3215 1.14017222e-02 3.44656943e-03 2.66498677e-03 5.28991176e-03 2.19447792e-01 2.69346952e+00 7.00464308e-01
3216 1.07073570e-02 3.12870275e-03 2.38362979e-03 5.19475434e-03 2.36542076e-01 2.72816515e+00 6.86129987e-01
3217 1.12295337e-02 2.97891418e-03 2.41543213e-03 5.83490497e-03 2.49216601e-01 2.74149227e+00 6.94286883e-01
3218 1.11890128e-02 3.21116298e-03 2.46942416e-03 5.50813088e-03 2.60753542e-01 2.74524164e+00 7.04615653e-01
3219 1.07620349e-02 3.11158132e-03 2.41935928e-03 5.23088221e-03 1.78846061e-01 2.66595602e+00 6.92510247e-01
3220 1.10339317e-02 3.33399745e-03 2.30700662e-03 5.39262779e-03 2.65728116e-01 2.73053885e+00 7.13549316e-01
3221 1.08646946e-02 3.54352873e-03 2.32004398e-03 5.00078686e-03 3.01121056e-01 2.80724430e+00 6.86019719e-01
