epoch total_loss L_interior L_down_yy L_up_yy L_down L_up L_left L_right
1.550000000000e+02 1.054226532578e-01 1.156211178750e-02 5.594522878528e-02 4.355536773801e-03 1.111087761819e-02 6.688068620861e-03 2.603471511975e-03 1.315736304969e-02
1.560000000000e+02 1.100112050772e-01 8.436323143542e-03 6.382334977388e-02 4.375860560685e-03 1.075140852481e-02 6.342198699713e-03 2.635782817379e-03 1.364627946168e-02
1.570000000000e+02 1.096348166466e-01 8.512555621564e-03 6.436072289944e-02 4.097769968212e-03 1.035531517118e-02 6.331571843475e-03 2.908977214247e-03 1.306790765375e-02
1.580000000000e+02 1.072262972593e-01 1.048268564045e-02 5.977553874254e-02 3.894035238773e-03 1.050289534032e-02 6.184979807585e-03 2.966321073472e-03 1.341983769089e-02
1.590000000000e+02 1.096264421940e-01 1.013570278883e-02 6.206737086177e-02 3.888940438628e-03 1.069962047040e-02 6.627593189478e-03 2.741813892499e-03 1.346540544182e-02
1.600000000000e+02 1.081736311316e-01 9.287611581385e-03 6.180710718036e-02 3.671396523714e-03 1.052462775260e-02 6.431716494262e-03 2.677279990166e-03 1.377389300615e-02
1.610000000000e+02 1.053774058819e-01 8.288645185530e-03 6.171800196171e-02 3.556529060006e-03 9.909240528941e-03 6.525448989123e-03 2.645347267389e-03 1.273419149220e-02
1.620000000000e+02 1.037627831101e-01 9.170626290143e-03 6.014177948236e-02 3.316579153761e-03 9.537870064378e-03 5.786809138954e-03 2.915597986430e-03 1.289351936430e-02
1.630000000000e+02 1.034879907966e-01 1.018441654742e-02 5.907744914293e-02 3.280138596892e-03 9.788529016078e-03 6.270305719227e-03 2.653318922967e-03 1.223383937031e-02
1.640000000000e+02 9.947645664215e-02 8.712122216821e-03 5.657953023911e-02 3.121990012005e-03 9.846382774413e-03 5.681549198925e-03 2.464039484039e-03 1.307084504515e-02
1.650000000000e+02 1.010737121105e-01 9.208298288286e-03 5.819023028016e-02 2.720515709370e-03 1.041692588478e-02 6.072514690459e-03 2.422913210467e-03 1.204232405871e-02
1.660000000000e+02 9.819439053535e-02 7.793235126883e-03 5.703698471189e-02 2.891226671636e-03 9.530789218843e-03 6.449890322983e-03 2.399744233117e-03 1.209251303226e-02
1.670000000000e+02 1.035397127271e-01 9.887254796922e-03 6.106477975845e-02 2.774266293272e-03 9.460361674428e-03 5.524497479200e-03 2.694510156289e-03 1.213404536247e-02
1.680000000000e+02 9.394665062428e-02 8.875164203346e-03 5.335741117597e-02 2.500510076061e-03 8.984827436507e-03 4.949188325554e-03 2.971168607473e-03 1.230837218463e-02
1.690000000000e+02 9.321166574955e-02 9.416156448424e-03 5.289679765701e-02 2.417507581413e-03 8.972016163170e-03 5.698617082089e-03 2.012070501223e-03 1.179850101471e-02
1.700000000000e+02 9.831736236811e-02 8.653358556330e-03 5.954017117620e-02 2.419353229925e-03 9.033570997417e-03 5.913590081036e-03 2.034764271230e-03 1.072255801409e-02
1.710000000000e+02 9.044387936592e-02 7.104046642780e-03 5.249539762735e-02 2.315702848136e-03 8.855176158249e-03 5.130271892995e-03 2.857694169506e-03 1.168559864163e-02
1.720000000000e+02 8.923090249300e-02 7.391248829663e-03 5.136673897505e-02 2.182534895837e-03 9.163693524897e-03 4.931469447911e-03 2.420062664896e-03 1.177514810115e-02
1.730000000000e+02 9.152904152870e-02 7.516047451645e-03 5.417016893625e-02 1.995204715058e-03 9.079521521926e-03 5.784661043435e-03 1.762719708495e-03 1.122071314603e-02
1.740000000000e+02 8.011402189732e-02 6.175382062793e-03 4.506970569491e-02 1.912085106596e-03 8.574075996876e-03 5.854191724211e-03 1.808544504456e-03 1.072003599256e-02
1.750000000000e+02 8.719494938850e-02 7.965860888362e-03 5.066861212254e-02 1.736057107337e-03 8.646278642118e-03 4.901146981865e-03 2.261307090521e-03 1.101568620652e-02
1.760000000000e+02 7.943815737963e-02 6.227214355022e-03 4.551858082414e-02 1.716114580631e-03 7.956084795296e-03 4.634850658476e-03 2.158098854125e-03 1.122721377760e-02
1.770000000000e+02 8.129100501537e-02 7.579941302538e-03 4.555130377412e-02 1.592341577634e-03 8.788343518972e-03 5.067001096904e-03 1.774834934622e-03 1.093724463135e-02
1.780000000000e+02 8.045341819525e-02 7.603517733514e-03 4.636503010988e-02 1.678983797319e-03 8.251182734966e-03 5.303861107677e-03 1.576925045811e-03 9.673920460045e-03
1.790000000000e+02 7.773932069540e-02 6.330005358905e-03 4.513608664274e-02 1.535260351375e-03 8.205421268940e-03 4.642097745091e-03 2.006438793615e-03 9.884007275105e-03
1.800000000000e+02 7.939040660858e-02 6.124345120043e-03 4.754236713052e-02 1.415388542227e-03 7.504580542445e-03 4.360581748188e-03 2.367437817156e-03 1.007570978254e-02
1.810000000000e+02 7.958018779755e-02 6.225022487342e-03 4.729963093996e-02 1.340865157545e-03 7.978075183928e-03 5.094957537949e-03 1.686759525910e-03 9.954872541130e-03
1.820000000000e+02 7.497704774141e-02 5.869901739061e-03 4.438794031739e-02 1.507168868557e-03 7.393082603812e-03 5.009710323066e-03 1.672005513683e-03 9.137235581875e-03
1.830000000000e+02 7.123361527920e-02 6.166490260512e-03 4.078250005841e-02 1.401467015967e-03 6.892464123666e-03 4.398067481816e-03 2.025171415880e-03 9.567451663315e-03
1.840000000000e+02 6.991329044104e-02 5.983320064843e-03 3.987354040146e-02 1.385050360113e-03 6.883291993290e-03 4.363502841443e-03 1.792226685211e-03 9.632355533540e-03
1.850000000000e+02 6.641658395529e-02 5.325044970959e-03 3.737910464406e-02 1.498529221863e-03 7.708488963544e-03 4.840467590839e-03 1.116083003581e-03 8.548867888749e-03
1.860000000000e+02 6.751264631748e-02 6.149920634925e-03 3.876359015703e-02 1.452329335734e-03 7.118719629943e-03 4.183877259493e-03 1.260332530364e-03 8.583874441683e-03
1.870000000000e+02 6.930975615978e-02 5.563840735704e-03 4.113791882992e-02 1.612982363440e-03 6.548244971782e-03 3.846083302051e-03 1.571845146827e-03 9.028837084770e-03
1.880000000000e+02 6.555797159672e-02 5.551677197218e-03 3.800105303526e-02 1.673790742643e-03 6.278280634433e-03 3.559407778084e-03 1.901172334328e-03 8.592594414949e-03
1.890000000000e+02 6.540220230818e-02 5.408050958067e-03 3.836524114013e-02 1.669871620834e-03 7.194538600743e-03 3.974254243076e-03 1.152171636932e-03 7.638068869710e-03
1.900000000000e+02 6.247249990702e-02 4.879816435277e-03 3.578973934054e-02 1.694524195045e-03 7.073327898979e-03 4.072587005794e-03 1.125244889408e-03 7.837256416678e-03
1.910000000000e+02 6.184888258576e-02 4.993752110749e-03 3.560933470726e-02 1.886417856440e-03 6.667796522379e-03 3.235790180042e-03 1.545276492834e-03 7.910515181720e-03
1.920000000000e+02 5.941283330321e-02 4.742486402392e-03 3.368664532900e-02 1.996124628931e-03 6.389614194632e-03 3.538213903084e-03 1.422911300324e-03 7.636833935976e-03
1.930000000000e+02 5.967873334885e-02 4.792389925569e-03 3.419481962919e-02 2.181422896683e-03 6.865067873150e-03 3.936115652323e-03 8.247134974226e-04 6.884205155075e-03
1.940000000000e+02 5.745169147849e-02 4.207172431052e-03 3.363594412804e-02 2.222531940788e-03 5.702099297196e-03 3.148757619783e-03 1.329169259407e-03 7.206019014120e-03
1.950000000000e+02 5.713583528996e-02 4.675634671003e-03 3.191516175866e-02 2.475716173649e-03 5.819091107696e-03 3.169704694301e-03 1.285581383854e-03 7.794945035130e-03
1.960000000000e+02 5.229979753494e-02 3.966393880546e-03 2.815650776029e-02 2.656729891896e-03 6.416287273169e-03 3.936447203159e-03 6.474537076429e-04 6.519978400320e-03
1.970000000000e+02 5.359658971429e-02 4.474367015064e-03 3.007044084370e-02 2.998482435942e-03 5.245221778750e-03 3.037392394617e-03 9.209782583639e-04 6.849706172943e-03
1.980000000000e+02 5.428551882505e-02 4.017944913357e-03 3.063120506704e-02 3.339303191751e-03 5.161066073924e-03 2.766983583570e-03 1.206990447827e-03 7.162032648921e-03
1.990000000000e+02 5.072012543678e-02 4.038177896291e-03 2.688710577786e-02 3.617928363383e-03 6.069059483707e-03 3.294886555523e-03 5.531944334507e-04 6.259773392230e-03
2.000000000000e+02 5.040602758527e-02 3.942721989006e-03 2.740273624659e-02 3.515830729157e-03 5.473548080772e-03 3.017099574208e-03 7.522627711296e-04 6.301830057055e-03
2.010000000000e+02 4.850710555911e-02 3.916178829968e-03 2.494287490845e-02 4.209822043777e-03 4.855706356466e-03 2.453901572153e-03 1.301832147874e-03 6.826791912317e-03
2.020000000000e+02 4.843524470925e-02 3.616695059463e-03 2.494060620666e-02 4.444491583854e-03 5.813850555569e-03 3.438088810071e-03 3.801702405326e-04 5.801342427731e-03
2.030000000000e+02 5.096955969930e-02 4.054234828800e-03 2.771838940680e-02 4.957096185535e-03 4.655063617975e-03 2.494276734069e-03 8.786254911683e-04 6.211878266186e-03
2.040000000000e+02 4.817504435778e-02 3.868960542604e-03 2.538949623704e-02 4.592038225383e-03 4.337480757385e-03 2.352070063353e-03 9.612027206458e-04 6.673795171082e-03
2.050000000000e+02 4.990467801690e-02 3.451676573604e-03 2.673016116023e-02 5.285418126732e-03 5.520350765437e-03 3.413594560698e-03 2.399883669568e-04 5.263490136713e-03
2.060000000000e+02 4.662057012320e-02 3.917519468814e-03 2.312445268035e-02 5.289442371577e-03 4.557879641652e-03 2.181525342166e-03 9.411064675078e-04 6.608647760004e-03
2.070000000000e+02 4.578848928213e-02 3.987190313637e-03 2.241507917643e-02 5.931706633419e-03 5.026567727327e-03 2.542291069403e-03 5.180705920793e-04 5.367584526539e-03
2.080000000000e+02 4.677922278643e-02 4.297215025872e-03 2.354909479618e-02 6.159558426589e-03 5.167060066015e-03 2.632183721289e-03 3.956327564083e-04 4.578478168696e-03
2.090000000000e+02 4.661257937551e-02 3.930085338652e-03 2.226228453219e-02 6.471579428762e-03 4.275774583220e-03 2.094723051414e-03 1.221696380526e-03 6.356431636959e-03
2.100000000000e+02 4.729231446981e-02 3.962917253375e-03 2.312748506665e-02 7.000404410064e-03 5.164965987206e-03 3.135035280138e-03 2.803599636536e-04 4.621142521501e-03
2.110000000000e+02 4.634058102965e-02 4.374886862934e-03 2.040161006153e-02 8.031584322453e-03 4.199317190796e-03 2.060526981950e-03 1.087060314603e-03 6.185595877469e-03
2.120000000000e+02 4.303598776460e-02 4.586586728692e-03 1.883213967085e-02 7.322552148253e-03 4.799532238394e-03 2.388676628470e-03 3.925880300812e-04 4.713907372206e-03
2.130000000000e+02 4.192461818457e-02 4.318474326283e-03 1.795655488968e-02 7.607152219862e-03 4.795654676855e-03 2.288202056661e-03 3.631750005297e-04 4.595400765538e-03
2.140000000000e+02 4.326124489307e-02 4.769980441779e-03 1.825864613056e-02 7.539050653577e-03 4.286838695407e-03 1.908364472911e-03 7.592646870762e-04 5.739097017795e-03
2.150000000000e+02 4.103973135352e-02 4.911515396088e-03 1.666373759508e-02 7.353712338954e-03 4.597803112119e-03 2.394333481789e-03 3.293702902738e-04 4.789259284735e-03
2.160000000000e+02 4.237914457917e-02 4.210847895592e-03 1.786797866225e-02 8.239216171205e-03 4.275402054191e-03 2.138796262443e-03 6.347499438561e-04 5.012151319534e-03
2.170000000000e+02 4.327265173197e-02 4.267943557352e-03 1.864232495427e-02 8.424095809460e-03 4.040211904794e-03 1.920724287629e-03 6.869055214338e-04 5.290450062603e-03
2.180000000000e+02 4.227564483881e-02 4.509760998189e-03 1.633836142719e-02 8.652149699628e-03 5.201486404985e-03 2.717557130381e-03 2.459929091856e-04 4.610336385667e-03
2.190000000000e+02 4.316912963986e-02 4.197271075100e-03 1.788868010044e-02 8.040924556553e-03 4.389578942209e-03 1.830356777646e-03 8.983890293166e-04 5.923925433308e-03
2.200000000000e+02 4.200926795602e-02 4.206664394587e-03 1.699075102806e-02 8.410544134676e-03 5.265969783068e-03 2.652918221429e-03 2.371963491896e-04 4.245224874467e-03
2.210000000000e+02 4.115997999907e-02 4.159763455391e-03 1.693844236434e-02 7.946118712425e-03 4.207307472825e-03 1.914023305289e-03 8.303500362672e-04 5.163976922631e-03
2.220000000000e+02 4.014380276203e-02 4.296722821891e-03 1.592390611768e-02 8.119267411530e-03 4.904980771244e-03 2.062395680696e-03 5.927541642450e-04 4.243776667863e-03
2.230000000000e+02 4.103637859225e-02 5.175056867301e-03 1.547433808446e-02 8.631756529212e-03 5.001361016184e-03 2.085826126859e-03 4.118629149161e-04 4.256172571331e-03
2.240000000000e+02 4.068705439568e-02 4.555486142635e-03 1.597936823964e-02 8.392393589020e-03 3.726848401129e-03 1.678130123764e-03 9.730802848935e-04 5.381746683270e-03
2.250000000000e+02 4.021101817489e-02 4.367162473500e-03 1.615881361067e-02 8.078987710178e-03 4.509864840657e-03 2.139504067600e-03 2.851100580301e-04 4.671570844948e-03
2.260000000000e+02 3.928089141846e-02 4.385206382722e-03 1.502814516425e-02 8.313103578985e-03 4.599643871188e-03 2.214969368652e-03 3.352874482516e-04 4.404534585774e-03
2.270000000000e+02 3.988206759095e-02 3.979078494012e-03 1.521632540971e-02 8.215962909162e-03 3.370556049049e-03 1.621021307074e-03 1.261697965674e-03 6.217424757779e-03
2.280000000000e+02 4.026003181934e-02 3.601107280701e-03 1.604753546417e-02 8.064800873399e-03 5.702418740839e-03 3.091200022027e-03 7.988214201760e-05 3.673086641356e-03
2.290000000000e+02 3.962200507522e-02 4.061033017933e-03 1.597348973155e-02 7.993447594345e-03 3.474157536402e-03 1.679678796791e-03 1.051006140187e-03 5.389195866883e-03
2.300000000000e+02 3.973931446671e-02 4.481656011194e-03 1.581645756960e-02 8.350490592420e-03 4.384155385196e-03 2.062713261694e-03 4.082734812982e-04 4.235570318997e-03
2.310000000000e+02 3.683851286769e-02 4.146244376898e-03 1.394795067608e-02 7.665272802114e-03 4.124435130507e-03 1.953079830855e-03 4.225356969982e-04 4.578993190080e-03
2.320000000000e+02 3.817985206842e-02 3.943578340113e-03 1.537652872503e-02 7.788792252541e-03 4.080841317773e-03 1.989066135138e-03 4.861311463173e-04 4.514914005995e-03
2.330000000000e+02 3.802665323019e-02 3.730637021363e-03 1.523192320019e-02 7.854235358536e-03 4.027794115245e-03 1.795337069780e-03 6.092983530834e-04 4.777427297086e-03
2.340000000000e+02 3.605560213327e-02 3.177643287927e-03 1.440143678337e-02 7.841205224395e-03 4.227638244629e-03 1.777792465873e-03 3.356535453349e-04 4.294232465327e-03
2.350000000000e+02 3.682041168213e-02 3.223885549232e-03 1.510130986571e-02 7.557319942862e-03 4.004674963653e-03 1.595126115717e-03 4.645295266528e-04 4.873568657786e-03
2.360000000000e+02 3.772101923823e-02 4.407624248415e-03 1.542733237147e-02 7.213203236461e-03 4.409946966916e-03 1.583136385307e-03 2.786968543660e-04 4.401080310345e-03
2.370000000000e+02 3.729114308953e-02 3.426449140534e-03 1.570030488074e-02 7.559088524431e-03 4.619143437594e-03 2.053902018815e-03 2.469026367180e-04 3.685355884954e-03
2.380000000000e+02 3.639727458358e-02 2.764150267467e-03 1.455978956074e-02 7.111560553312e-03 3.242942271754e-03 1.647814060561e-03 1.489042537287e-03 5.581977777183e-03
2.390000000000e+02 3.730424121022e-02 3.005864331499e-03 1.515203807503e-02 7.167833857238e-03 5.429066717625e-03 3.053053049371e-03 1.094308390748e-04 3.386951982975e-03
2.400000000000e+02 3.607547655702e-02 3.300656098872e-03 1.437442842871e-02 7.739120628685e-03 3.262286772951e-03 1.571934670210e-03 1.062798895873e-03 4.764251876622e-03
2.410000000000e+02 3.620737791061e-02 3.598904237151e-03 1.471951790154e-02 7.680213544518e-03 3.620359580964e-03 1.619028393179e-03 6.877785199322e-04 4.281577654183e-03
2.420000000000e+02 3.475498035550e-02 2.994966693223e-03 1.395769976079e-02 7.025574333966e-03 4.754423629493e-03 2.543549286202e-03 1.244313461939e-04 3.354332642630e-03
2.430000000000e+02 3.416859358549e-02 2.686684485525e-03 1.352301612496e-02 6.610744167119e-03 3.222875995561e-03 1.437773229554e-03 1.092922873795e-03 5.594579037279e-03
2.440000000000e+02 3.405753150582e-02 2.721749013290e-03 1.420737057924e-02 7.109581492841e-03 4.360856488347e-03 1.881986041553e-03 1.755614212016e-04 3.600422991440e-03
2.450000000000e+02 3.413613140583e-02 3.447271184996e-03 1.406418904662e-02 6.660415790975e-03 4.010641016066e-03 1.628271187656e-03 3.007540362887e-04 4.024588037282e-03
2.460000000000e+02 3.422047942877e-02 3.577842377126e-03 1.404509134591e-02 6.704409141093e-03 3.371905302629e-03 1.542085199617e-03 6.563417264260e-04 4.322802647948e-03
2.470000000000e+02 3.274265304208e-02 3.226171713322e-03 1.316263712943e-02 6.459449883550e-03 3.917552065104e-03 1.885414239950e-03 3.111381956842e-04 3.780287457630e-03
2.480000000000e+02 3.281907737255e-02 3.305779071525e-03 1.348263584077e-02 6.159418728203e-03 3.564123297110e-03 1.869852305390e-03 5.413751932792e-04 3.895891131833e-03
2.490000000000e+02 3.365545347333e-02 2.782379509881e-03 1.440353970975e-02 6.594514939934e-03 3.240327350795e-03 1.642500748858e-03 6.896982667968e-04 4.302494693547e-03
2.500000000000e+02 3.262951597571e-02 3.122339025140e-03 1.384208165109e-02 6.295016501099e-03 3.783222753555e-03 1.715926337056e-03 3.523019258864e-04 3.518626326695e-03
2.510000000000e+02 3.076837956905e-02 2.580910222605e-03 1.210909150541e-02 6.526453420520e-03 3.619409166276e-03 1.493397750892e-03 3.698315704241e-04 4.069283604622e-03
2.520000000000e+02 3.132633492351e-02 2.896148478612e-03 1.311399694532e-02 5.852744448930e-03 3.840402234346e-03 1.445338362828e-03 2.750398416538e-04 3.902665572241e-03
2.530000000000e+02 3.098524361849e-02 3.193391952664e-03 1.262625399977e-02 5.904442630708e-03 3.955197986215e-03 1.446819631383e-03 2.983231970575e-04 3.560812678188e-03
2.540000000000e+02 3.085863776505e-02 2.936905249953e-03 1.199721358716e-02 6.489646155387e-03 3.396174637601e-03 1.387526863255e-03 4.874129663222e-04 4.163759294897e-03
2.550000000000e+02 3.180325031281e-02 2.713893074542e-03 1.379809156060e-02 5.864521488547e-03 3.990187775344e-03 1.690669567324e-03 3.147988463752e-04 3.431088523939e-03
2.560000000000e+02 3.082937188447e-02 2.933873794973e-03 1.264239288867e-02 6.044291891158e-03 3.411775222048e-03 1.533322501928e-03 6.412655347958e-04 3.622449235991e-03
2.570000000000e+02 2.996273152530e-02 2.759125782177e-03 1.215895172209e-02 5.994654726237e-03 3.258808981627e-03 1.482690451667e-03 6.219428032637e-04 3.686556359753e-03
2.580000000000e+02 3.239464759827e-02 2.851305529475e-03 1.443353295326e-02 6.030382122844e-03 4.081887193024e-03 1.782789942808e-03 1.980261877179e-04 3.016726579517e-03
2.590000000000e+02 3.095983713865e-02 2.395283197984e-03 1.358511019498e-02 5.594523623586e-03 2.987120067701e-03 1.293417299166e-03 8.547566831112e-04 4.249625839293e-03
2.600000000000e+02 3.046827018261e-02 3.186615183949e-03 1.242568064481e-02 6.062591914088e-03 3.963781986386e-03 1.348395715468e-03 2.205196506111e-04 3.260685829446e-03
2.610000000000e+02 2.955707535148e-02 2.703581238165e-03 1.200414355844e-02 6.050758995116e-03 3.850045613945e-03 1.563503057696e-03 1.466426037950e-04 3.238400444388e-03
2.620000000000e+02 3.079467266798e-02 2.889207098633e-03 1.253895740956e-02 6.450107786804e-03 2.919693710282e-03 1.183682121336e-03 8.619005093351e-04 3.951122052968e-03
2.630000000000e+02 2.949302457273e-02 3.094486426562e-03 1.143609266728e-02 6.120636127889e-03 3.803579835221e-03 1.676940708421e-03 1.987147697946e-04 3.162576351315e-03
