epoch total_loss interior_loss down_yy_loss up_yy_loss down_loss up_loss left_loss right_loss
187 2.96546817e-01 4.80619594e-02 1.55020386e-01 1.81234516e-02 2.35529151e-02 9.10478365e-03 2.45122868e-03 4.02320810e-02
188 2.99823314e-01 4.86792885e-02 1.55023068e-01 1.81675814e-02 2.75078602e-02 9.11672786e-03 2.53631035e-03 3.87924910e-02
189 2.95345783e-01 4.60765772e-02 1.55212775e-01 1.80403981e-02 2.45281104e-02 8.70948005e-03 2.49902345e-03 4.02794108e-02
190 2.93369055e-01 4.60272320e-02 1.52715117e-01 1.81206055e-02 2.60306597e-02 8.99593160e-03 2.46054749e-03 3.90189812e-02
191 2.81471550e-01 4.84522134e-02 1.43731862e-01 1.90950669e-02 2.33944356e-02 9.11043026e-03 2.50165747e-03 3.51858847e-02
192 2.94796050e-01 4.31959853e-02 1.58449665e-01 1.69529803e-02 2.62271874e-02 8.67830310e-03 2.58854125e-03 3.87033895e-02
193 2.85179049e-01 4.54400182e-02 1.46107212e-01 1.86788663e-02 2.46768612e-02 9.00123641e-03 2.58993777e-03 3.86849307e-02
194 2.82936126e-01 4.37856875e-02 1.43855989e-01 1.87336709e-02 2.51822006e-02 8.87120143e-03 2.62359018e-03 3.98837924e-02
195 2.82766491e-01 4.41811383e-02 1.45585775e-01 1.91313550e-02 2.49108616e-02 9.21361335e-03 2.72528850e-03 3.70184407e-02
196 2.86254436e-01 4.14246246e-02 1.53593361e-01 1.85147263e-02 2.32274141e-02 8.94390605e-03 2.73826485e-03 3.78121361e-02
197 2.81159610e-01 4.34898660e-02 1.48516819e-01 1.87120140e-02 2.15839706e-02 8.99724569e-03 2.78833346e-03 3.70713733e-02
198 2.78478563e-01 4.02449593e-02 1.43138707e-01 1.98036022e-02 2.64742412e-02 9.08981077e-03 2.72453739e-03 3.70027013e-02
199 2.88951933e-01 4.23485748e-02 1.50080681e-01 1.93341952e-02 2.70159952e-02 8.95310566e-03 2.85860547e-03 3.83607820e-02
200 2.76414633e-01 4.43729274e-02 1.40356958e-01 1.90490447e-02 2.54056379e-02 9.04283579e-03 2.72464426e-03 3.54625881e-02
201 2.73374915e-01 3.74185480e-02 1.46343976e-01 1.86210033e-02 2.38658562e-02 9.01050027e-03 2.70189345e-03 3.54131758e-02
202 2.73444444e-01 3.82717140e-02 1.43384218e-01 1.91302709e-02 2.33481452e-02 9.06804483e-03 2.71150703e-03 3.75305340e-02
203 2.73141086e-01 4.03176323e-02 1.45813733e-01 1.90739296e-02 2.21854430e-02 9.32881050e-03 2.68341298e-03 3.37381214e-02
204 2.80779600e-01 4.10871059e-02 1.47443980e-01 1.88809410e-02 2.40786560e-02 9.00167692e-03 2.80001317e-03 3.74872386e-02
205 2.84324795e-01 4.37816307e-02 1.48622468e-01 1.96307208e-02 2.40325257e-02 9.28331446e-03 2.80578225e-03 3.61683555e-02
206 2.71655083e-01 4.21725474e-02 1.37959078e-01 1.90594625e-02 2.33774129e-02 9.11999587e-03 2.74020340e-03 3.72263491e-02
207 2.67654687e-01 3.89756560e-02 1.39933750e-01 1.87490378e-02 2.41634361e-02 9.10542812e-03 2.87938910e-03 3.38479690e-02
208 2.67648071e-01 4.21991907e-02 1.37607276e-01 1.95919611e-02 2.27034204e-02 8.96282960e-03 2.88527692e-03 3.36981006e-02
209 2.63234317e-01 3.97155359e-02 1.31520465e-01 1.87067483e-02 2.45382581e-02 9.15095769e-03 3.08757462e-03 3.65147740e-02
210 2.63948262e-01 3.90196629e-02 1.34742558e-01 1.93867553e-02 2.30805315e-02 9.29175783e-03 2.99299532e-03 3.54340114e-02
211 2.60060400e-01 4.13150340e-02 1.29346356e-01 1.96856819e-02 2.34565325e-02 8.90847668e-03 3.09909205e-03 3.42492238e-02
212 2.62631714e-01 4.03017290e-02 1.32579267e-01 1.95121821e-02 2.34090891e-02 9.29251499e-03 3.10970470e-03 3.44272554e-02
213 2.64932662e-01 3.96755300e-02 1.34628147e-01 1.93140619e-02 2.31486652e-02 9.37792473e-03 3.03363148e-03 3.57546769e-02
214 2.69303292e-01 4.20451984e-02 1.37709439e-01 1.97447054e-02 2.39195321e-02 9.44292080e-03 3.05834156e-03 3.33831348e-02
215 2.60017484e-01 4.05726545e-02 1.30230308e-01 2.04208493e-02 2.24078596e-02 8.95705167e-03 3.01665463e-03 3.44121046e-02
216 2.56010145e-01 3.68957780e-02 1.27171114e-01 1.91152152e-02 2.40856409e-02 9.18638054e-03 3.07092443e-03 3.64850871e-02
217 2.55414069e-01 3.74913104e-02 1.25716403e-01 1.96469817e-02 2.46418398e-02 9.46306158e-03 3.13166622e-03 3.53227928e-02
218 2.47655079e-01 3.87952961e-02 1.20628223e-01 1.90869756e-02 2.23522540e-02 9.40467324e-03 3.05918651e-03 3.43284793e-02
219 2.53550917e-01 4.06432860e-02 1.25447467e-01 2.02143341e-02 2.16392186e-02 9.53394081e-03 3.21547291e-03 3.28572057e-02
220 2.68948406e-01 4.02212366e-02 1.35759771e-01 1.88254323e-02 2.52895094e-02 9.58992168e-03 3.12035205e-03 3.61421816e-02
221 2.53318816e-01 3.80631089e-02 1.27236649e-01 1.89494025e-02 2.15648208e-02 9.31781158e-03 3.25414771e-03 3.49328704e-02
222 2.51563162e-01 3.47733870e-02 1.30233854e-01 1.93490963e-02 2.12864317e-02 9.06482805e-03 3.09458841e-03 3.37609872e-02
223 2.56037742e-01 3.69433425e-02 1.28820494e-01 2.05647852e-02 2.28964891e-02 9.38369427e-03 3.22081917e-03 3.42081301e-02
224 2.54201740e-01 3.55696678e-02 1.29471466e-01 1.92797054e-02 2.25210171e-02 9.31547768e-03 3.19901947e-03 3.48453708e-02
225 2.64090210e-01 3.61017734e-02 1.38433844e-01 1.99984834e-02 2.26830319e-02 9.42067988e-03 3.19466833e-03 3.42577472e-02
226 2.53695607e-01 3.67457978e-02 1.26593202e-01 2.00732835e-02 2.37831324e-02 9.26269405e-03 3.41417058e-03 3.38233113e-02
227 2.54543245e-01 3.69895175e-02 1.28962606e-01 1.92484595e-02 2.27092896e-02 9.43357218e-03 3.38127138e-03 3.38185579e-02
228 2.64405996e-01 3.95927615e-02 1.36583388e-01 2.00361367e-02 2.27183402e-02 9.36171412e-03 3.35202785e-03 3.27616446e-02
229 2.42856205e-01 3.48154642e-02 1.21039025e-01 1.97456218e-02 2.31998712e-02 9.42719914e-03 3.29974224e-03 3.13292705e-02
230 2.58689046e-01 3.65525149e-02 1.34603426e-01 1.95518807e-02 2.25455072e-02 9.15885437e-03 3.47610051e-03 3.28007787e-02
231 2.44784668e-01 3.71231921e-02 1.18868612e-01 2.00507510e-02 2.35538129e-02 9.69626568e-03 3.40988161e-03 3.20821553e-02
232 2.45555997e-01 3.37432213e-02 1.21648222e-01 1.98780168e-02 2.16363817e-02 9.52395517e-03 3.22062126e-03 3.59055810e-02
233 2.62380928e-01 3.88494842e-02 1.32457048e-01 2.03781389e-02 2.34129447e-02 9.40264389e-03 3.59999505e-03 3.42806578e-02
234 2.42110595e-01 3.26379575e-02 1.23932101e-01 1.91249661e-02 2.13070046e-02 9.27042775e-03 3.52306804e-03 3.23150568e-02
235 2.52069950e-01 3.49940434e-02 1.28747225e-01 1.96411796e-02 2.25086566e-02 9.43911728e-03 3.57229868e-03 3.31674442e-02
236 2.41543144e-01 3.44650112e-02 1.21952198e-01 1.96799133e-02 2.03294177e-02 9.38126072e-03 3.45942844e-03 3.22759114e-02
237 2.30961755e-01 3.29980664e-02 1.12264186e-01 1.98030323e-02 2.06289869e-02 9.86296125e-03 3.51283234e-03 3.18916850e-02
238 2.52841294e-01 3.35947052e-02 1.29717693e-01 2.08662879e-02 2.35485006e-02 9.37726628e-03 3.54044302e-03 3.21963951e-02
239 2.45227426e-01 3.51062790e-02 1.23226888e-01 2.01235320e-02 2.31458675e-02 9.32164211e-03 3.56586836e-03 3.07373535e-02
240 2.31271684e-01 3.21480632e-02 1.11916184e-01 2.03181449e-02 2.22447459e-02 9.20797791e-03 3.97781236e-03 3.14587504e-02
241 2.42799968e-01 3.48644815e-02 1.20963842e-01 2.05200277e-02 2.13068463e-02 9.52085573e-03 3.59787815e-03 3.20260189e-02
242 2.32922703e-01 3.59007679e-02 1.05432928e-01 2.05594767e-02 2.34741028e-02 9.75217950e-03 3.51896323e-03 3.42842750e-02
243 2.33131260e-01 3.13445218e-02 1.14341304e-01 2.02598814e-02 2.09011119e-02 9.68185440e-03 3.75013775e-03 3.28524597e-02
244 2.45325238e-01 3.41745988e-02 1.21519186e-01 2.07485054e-02 2.38976143e-02 9.49440058e-03 3.93319875e-03 3.15577351e-02
245 2.33468860e-01 3.28040868e-02 1.12971969e-01 2.05969084e-02 2.19247900e-02 9.65509284e-03 3.65079171e-03 3.18652317e-02
246 2.33699217e-01 3.32514755e-02 1.13099337e-01 1.92978568e-02 2.36960556e-02 9.58988722e-03 3.75447143e-03 3.10101528e-02
247 2.27923140e-01 3.30158398e-02 1.07091591e-01 2.07123924e-02 2.32389774e-02 9.75659862e-03 3.71180312e-03 3.03959530e-02
248 2.34425306e-01 3.07608657e-02 1.13769881e-01 1.96855441e-02 2.23703012e-02 9.62921698e-03 3.89573467e-03 3.43137607e-02
249 2.24843323e-01 3.17755640e-02 1.06419861e-01 2.12013088e-02 2.27076914e-02 9.57411993e-03 3.78883048e-03 2.93759480e-02
250 2.47473806e-01 3.28240059e-02 1.23662554e-01 2.11378615e-02 2.32571531e-02 9.64514352e-03 3.80143849e-03 3.31456549e-02
251 2.27864832e-01 3.18393596e-02 1.05868682e-01 2.06088256e-02 2.28204615e-02 9.70160868e-03 3.88623169e-03 3.31396535e-02
252 2.36914575e-01 3.23208757e-02 1.16675533e-01 2.06076335e-02 2.18071062e-02 9.77546535e-03 3.90320783e-03 3.18247601e-02
253 2.24423170e-01 3.08113117e-02 1.10196002e-01 2.06400603e-02 2.09547374e-02 9.92998388e-03 3.81994271e-03 2.80711185e-02
254 2.29204059e-01 3.33748944e-02 1.08180560e-01 2.07144246e-02 2.26639900e-02 9.85399541e-03 3.98488855e-03 3.04312985e-02
255 2.35765129e-01 3.16222422e-02 1.16999410e-01 2.04829760e-02 2.26405337e-02 1.00202644e-02 3.75816808e-03 3.02415267e-02
256 2.33487010e-01 3.27166766e-02 1.13298692e-01 2.01900918e-02 2.35775951e-02 9.69480351e-03 3.76352086e-03 3.02456226e-02
257 2.32373029e-01 3.07471417e-02 1.11706622e-01 2.05282420e-02 2.26880219e-02 1.03009287e-02 3.88730410e-03 3.25147733e-02
258 2.22461134e-01 3.35554741e-02 1.02032416e-01 2.05733292e-02 2.26735026e-02 9.89827514e-03 3.77772818e-03 2.99504176e-02
259 2.21158504e-01 2.79812682e-02 1.05879657e-01 1.99333020e-02 2.24916972e-02 1.01587931e-02 3.92899849e-03 3.07847857e-02
260 2.31198937e-01 3.08928434e-02 1.11826956e-01 1.93243492e-02 2.26840451e-02 1.02223018e-02 4.01510438e-03 3.22333314e-02
261 2.20293581e-01 3.06926705e-02 1.01260811e-01 2.10742950e-02 2.35542431e-02 1.02920793e-02 3.81799834e-03 2.96014845e-02
262 2.18940794e-01 3.28714512e-02 1.01406105e-01 2.10764091e-02 2.15635225e-02 1.00480234e-02 3.92724155e-03 2.80480459e-02
263 2.24258974e-01 3.29629369e-02 1.06526084e-01 2.06194259e-02 2.19288450e-02 1.01489471e-02 4.07056464e-03 2.80021727e-02
264 2.24023312e-01 3.01541649e-02 1.06342837e-01 2.08630655e-02 2.36753263e-02 1.02111157e-02 4.02051583e-03 2.87562963e-02
265 2.18531355e-01 3.20525989e-02 1.01162955e-01 1.92490015e-02 2.22328696e-02 1.00493357e-02 4.05253330e-03 2.97320448e-02
266 2.14246690e-01 2.99382564e-02 9.78337005e-02 2.08258834e-02 2.31255814e-02 9.94225591e-03 4.22213785e-03 2.83588544e-02
267 2.14036241e-01 2.86489110e-02 9.77237448e-02 2.03147512e-02 2.18647178e-02 1.00343479e-02 4.21127351e-03 3.12384926e-02
268 2.16966867e-01 3.01463418e-02 1.01835027e-01 1.99514814e-02 2.37310603e-02 9.88404453e-03 4.02381737e-03 2.73950808e-02
269 2.23833129e-01 3.14954929e-02 1.05861977e-01 2.12423392e-02 2.10274402e-02 1.00164721e-02 4.27059922e-03 2.99187992e-02
270 2.30762258e-01 3.03170104e-02 1.13593951e-01 2.06225757e-02 2.29931809e-02 1.00654662e-02 4.05180082e-03 2.91182715e-02
271 2.30743513e-01 3.03421598e-02 1.15925670e-01 2.05410514e-02 2.18198579e-02 9.71283950e-03 4.24494874e-03 2.81569604e-02
272 2.03161851e-01 2.87962500e-02 8.91684517e-02 2.11716369e-02 2.06559151e-02 9.79767554e-03 4.17482294e-03 2.93970816e-02
273 2.20246196e-01 2.68443264e-02 1.07610904e-01 2.12139282e-02 2.09396519e-02 9.97278374e-03 4.35960386e-03 2.93049887e-02
274 2.06448168e-01 2.66468413e-02 9.23818052e-02 2.01408044e-02 2.20564771e-02 1.01344148e-02 4.11274051e-03 3.09750959e-02
275 2.16541290e-01 2.69887708e-02 1.04558431e-01 2.10474767e-02 2.33295485e-02 1.03230216e-02 4.39684419e-03 2.58972235e-02
276 2.15006992e-01 2.79455464e-02 1.02040119e-01 2.09800731e-02 2.20434777e-02 9.85652767e-03 4.08601575e-03 2.80552339e-02
277 2.11896822e-01 2.79295277e-02 9.93389711e-02 2.06242613e-02 2.18972936e-02 1.03831999e-02 4.15369915e-03 2.75698565e-02
278 2.03126132e-01 2.91985162e-02 9.02185813e-02 2.01654900e-02 2.18867213e-02 1.03115207e-02 4.52631759e-03 2.68189870e-02
279 2.12687239e-01 2.89737135e-02 9.97789949e-02 2.10522804e-02 2.14848649e-02 9.91229340e-03 4.11151862e-03 2.73735635e-02
280 2.10436404e-01 3.08923647e-02 9.44185555e-02 2.10373346e-02 2.10926682e-02 9.94908717e-03 4.44228388e-03 2.86040921e-02
281 2.28502095e-01 3.07010580e-02 1.12690106e-01 2.05257554e-02 2.15992406e-02 1.01152649e-02 4.45108069e-03 2.84195952e-02
282 2.09622651e-01 3.02429143e-02 9.60466862e-02 1.98043846e-02 2.11786274e-02 1.05183637e-02 4.40305704e-03 2.74286047e-02
283 2.14681238e-01 2.90636849e-02 1.00317627e-01 2.08722614e-02 2.10187361e-02 9.76499263e-03 4.47709020e-03 2.91668493e-02
284 2.07561895e-01 2.70916857e-02 9.78816897e-02 2.07021944e-02 2.24063005e-02 1.00519285e-02 4.47932351e-03 2.49487925e-02
285 2.12692127e-01 2.68227421e-02 1.01593934e-01 2.17247158e-02 1.99882872e-02 9.92192142e-03 4.61539999e-03 2.80251335e-02
286 2.07522795e-01 2.85980590e-02 9.47382897e-02 2.12165304e-02 2.13418510e-02 1.00819496e-02 4.63016145e-03 2.69159619e-02
287 2.04960257e-01 2.72021610e-02 8.95690620e-02 2.12936979e-02 2.30469182e-02 1.00220935e-02 4.29462129e-03 2.95317136e-02
288 2.05037072e-01 2.75805071e-02 9.07677189e-02 2.08724979e-02 2.23588645e-02 1.00857550e-02 4.74591367e-03 2.86257975e-02
289 2.23689273e-01 2.65918896e-02 1.08618110e-01 2.02410817e-02 2.29798239e-02 1.00947982e-02 4.75489581e-03 3.04086655e-02
290 2.14434996e-01 2.85928827e-02 1.03104092e-01 1.98463351e-02 2.12414265e-02 9.71982628e-03 4.79347399e-03 2.71369573e-02
291 2.15926930e-01 3.00765913e-02 9.86232013e-02 2.14630552e-02 2.29613520e-02 1.01526780e-02 4.79770126e-03 2.78523546e-02
292 2.12520242e-01 2.69327909e-02 9.93627831e-02 2.10704505e-02 2.19005179e-02 9.85599030e-03 4.75802040e-03 2.86397021e-02
293 2.11962566e-01 2.78060045e-02 9.71023962e-02 2.14549955e-02 2.19657999e-02 9.64659639e-03 4.76652524e-03 2.92202495e-02
294 2.03905627e-01 2.74193436e-02 9.00225714e-02 2.13748850e-02 2.28555463e-02 1.01357652e-02 4.78555588e-03 2.73119528e-02
295 2.05689818e-01 2.54020318e-02 9.69676375e-02 2.01346334e-02 2.13076547e-02 1.00186728e-02 4.78604250e-03 2.70731393e-02
296 2.05178052e-01 2.57491060e-02 9.63454545e-02 2.13178191e-02 2.16549430e-02 1.01637160e-02 4.65353904e-03 2.52934769e-02
297 2.08276510e-01 2.56420225e-02 9.55424681e-02 2.10414063e-02 2.21371502e-02 1.03198746e-02 4.90546552e-03 2.86881384e-02
298 1.97964311e-01 2.70453617e-02 8.72699320e-02 2.05290578e-02 2.15227380e-02 1.01993093e-02 4.73372871e-03 2.66641825e-02
299 2.08968356e-01 2.77585387e-02 9.43027213e-02 2.20164005e-02 2.24231556e-02 1.02276038e-02 4.92524076e-03 2.73147095e-02
300 1.96885407e-01 2.39021089e-02 8.62659514e-02 2.18192730e-02 2.13441420e-02 1.02384416e-02 4.76285769e-03 2.85526402e-02
301 2.06086382e-01 2.79424377e-02 9.42258760e-02 2.07843781e-02 2.15290245e-02 9.99699254e-03 4.72439965e-03 2.68832725e-02
302 1.95867851e-01 2.69477535e-02 8.55048224e-02 2.04594210e-02 2.13932674e-02 1.04633104e-02 4.93578473e-03 2.61634886e-02
303 2.03411222e-01 2.55705584e-02 9.38501209e-02 2.09157504e-02 2.19936278e-02 1.02049913e-02 5.06665651e-03 2.58095302e-02
304 2.03215927e-01 2.41378639e-02 9.25867334e-02 2.25708205e-02 2.15063002e-02 1.03624677e-02 4.75514587e-03 2.72966251e-02
305 2.08703309e-01 2.43668426e-02 1.00513391e-01 2.08619498e-02 1.95948761e-02 1.07678808e-02 4.99086641e-03 2.76075099e-02
306 1.85494885e-01 2.24575307e-02 8.04129839e-02 2.12299954e-02 2.08823290e-02 1.00857755e-02 4.93298285e-03 2.54932735e-02
307 2.02575341e-01 2.71604937e-02 9.10745412e-02 2.02581696e-02 2.28613913e-02 1.06692705e-02 4.74371947e-03 2.58077439e-02
308 2.06034333e-01 2.57587545e-02 9.70340967e-02 2.09663343e-02 2.11225320e-02 1.06449295e-02 4.73348843e-03 2.57742014e-02
309 2.08641335e-01 2.52503473e-02 9.94528383e-02 2.11717151e-02 2.15365235e-02 1.02727041e-02 4.92108939e-03 2.60361172e-02
310 1.94885164e-01 2.28735078e-02 8.64664093e-02 2.17089131e-02 2.26257574e-02 1.01666022e-02 4.82184906e-03 2.62221228e-02
311 2.03865454e-01 2.65619513e-02 9.30831581e-02 2.13758647e-02 2.20556799e-02 1.08523630e-02 4.82784957e-03 2.51085628e-02
312 1.93798169e-01 2.54481900e-02 8.86014774e-02 2.00339556e-02 2.06980519e-02 1.07009951e-02 4.81027272e-03 2.35052127e-02
313 1.89595640e-01 2.25490183e-02 8.45722109e-02 2.06420831e-02 2.15943903e-02 1.04188034e-02 5.09740459e-03 2.47217268e-02
314 2.05099270e-01 2.58831382e-02 9.43116397e-02 2.14189012e-02 2.17239670e-02 1.03527177e-02 5.29176556e-03 2.61171497e-02
315 2.05629766e-01 2.40750536e-02 9.73936543e-02 2.10202560e-02 2.10905932e-02 1.02596367e-02 5.22110658e-03 2.65694577e-02
316 2.02833205e-01 2.36293655e-02 9.66114029e-02 2.10235249e-02 2.13519763e-02 1.01167392e-02 4.96863481e-03 2.51315664e-02
317 1.90708205e-01 2.55137905e-02 7.88933784e-02 2.10001171e-02 2.20743939e-02 1.03965653e-02 5.06087905e-03 2.77690757e-02
318 1.94465190e-01 2.41158083e-02 8.50058347e-02 2.06988864e-02 2.16428842e-02 1.03319902e-02 5.21170907e-03 2.74580885e-02
319 1.90493032e-01 2.27825399e-02 8.30756649e-02 2.14528888e-02 2.25261208e-02 1.03487195e-02 5.18410699e-03 2.51229871e-02
320 1.95253953e-01 2.63239145e-02 8.60029459e-02 2.03239191e-02 2.07043141e-02 1.02354810e-02 5.16826659e-03 2.64951102e-02
321 2.05727831e-01 2.46397406e-02 9.72895846e-02 2.01350022e-02 2.14386228e-02 1.02328807e-02 5.25941001e-03 2.67325789e-02
322 1.84111148e-01 2.20807232e-02 7.84309283e-02 2.13988479e-02 2.09568981e-02 1.00882305e-02 5.16305538e-03 2.59924531e-02
323 2.02074245e-01 2.23406237e-02 9.46367234e-02 2.09612809e-02 2.27440726e-02 1.00815566e-02 5.30419173e-03 2.60057878e-02
324 2.01676100e-01 2.28131805e-02 9.53455418e-02 2.09735241e-02 2.13907231e-02 1.04688955e-02 5.28673222e-03 2.53974944e-02
325 1.93522647e-01 2.29376238e-02 8.59955400e-02 2.11595315e-02 2.16608271e-02 1.01122549e-02 5.30028855e-03 2.63565872e-02
326 1.99591219e-01 1.95911843e-02 9.56345126e-02 2.06714403e-02 2.15167776e-02 1.02881510e-02 5.34145022e-03 2.65477132e-02
327 1.88511908e-01 2.06247475e-02 8.41864944e-02 2.18818374e-02 2.14458127e-02 9.85590555e-03 5.31090563e-03 2.52061933e-02
328 1.93723917e-01 2.37280745e-02 8.57357904e-02 2.06373055e-02 2.20529903e-02 9.77844093e-03 5.59064886e-03 2.62006652e-02
329 1.90396979e-01 2.40047798e-02 8.24326500e-02 2.18702517e-02 2.14469582e-02 9.90932528e-03 5.46368072e-03 2.52693333e-02
330 1.90734416e-01 2.29486860e-02 8.39922130e-02 2.05000546e-02 2.19731722e-02 1.00824125e-02 5.37699228e-03 2.58608982e-02
331 1.93790853e-01 2.34818589e-02 8.39554220e-02 2.12993566e-02 2.24421639e-02 1.02204867e-02 5.66049758e-03 2.67310627e-02
332 1.87638849e-01 2.29059476e-02 8.22435021e-02 2.14855969e-02 2.15405580e-02 9.55267716e-03 5.30061079e-03 2.46099755e-02
333 1.87105522e-01 2.21701749e-02 8.40999857e-02 1.98506713e-02 2.13893279e-02 1.04158651e-02 5.36635891e-03 2.38131285e-02
334 1.91238374e-01 2.30829753e-02 8.42985585e-02 2.18059681e-02 2.21128836e-02 1.05134491e-02 5.18433563e-03 2.42401846e-02
335 1.94475308e-01 2.40968037e-02 8.48609358e-02 2.19670292e-02 2.17602868e-02 1.02249198e-02 5.86652989e-03 2.56988145e-02
336 1.89588353e-01 2.18278039e-02 8.46786350e-02 2.15324294e-02 2.26157177e-02 9.83328372e-03 5.58514055e-03 2.35153586e-02
337 1.93145663e-01 2.30073649e-02 8.52516219e-02 2.11840142e-02 2.19511725e-02 1.02677606e-02 5.32641867e-03 2.61573121e-02
338 1.88181654e-01 2.05322187e-02 8.53253379e-02 2.08565872e-02 2.18094569e-02 9.96055175e-03 5.74342115e-03 2.39540879e-02
339 2.01321676e-01 2.19659582e-02 9.42555442e-02 2.16116607e-02 2.17480361e-02 1.04671577e-02 5.33374725e-03 2.59395707e-02
340 1.92384645e-01 2.12810673e-02 8.79219249e-02 2.10565533e-02 2.16006655e-02 9.93239041e-03 5.45121636e-03 2.51408350e-02
341 1.88058704e-01 2.01014560e-02 8.47090408e-02 2.12261826e-02 2.19385941e-02 1.02866078e-02 5.43423882e-03 2.43625734e-02
342 1.90469176e-01 1.94273200e-02 8.70172232e-02 2.01048665e-02 2.22266521e-02 9.97560751e-03 5.56171965e-03 2.61557791e-02
343 1.88323244e-01 2.23073289e-02 8.28097537e-02 2.07282174e-02 2.21818667e-02 1.04207713e-02 5.41933579e-03 2.44559776e-02
344 1.80897668e-01 1.97468791e-02 7.81602338e-02 2.14551333e-02 2.05391478e-02 1.05200578e-02 5.28298598e-03 2.51932461e-02
345 1.89978123e-01 2.09228601e-02 8.35220367e-02 2.08941679e-02 2.27748081e-02 1.03286812e-02 5.53835230e-03 2.59972047e-02
346 1.85813785e-01 2.15578694e-02 7.96221942e-02 2.12149583e-02 2.29063611e-02 1.02524403e-02 5.34260599e-03 2.49173567e-02
347 1.91736922e-01 2.11615264e-02 8.63473043e-02 2.11319737e-02 2.14548577e-02 9.70297493e-03 5.77996159e-03 2.61583235e-02
348 1.80684179e-01 2.04493720e-02 7.77895227e-02 2.05792207e-02 2.27365345e-02 1.00996522e-02 5.43405581e-03 2.35958304e-02
349 1.78462893e-01 2.10994463e-02 7.60504752e-02 1.99475978e-02 2.31013838e-02 1.02876080e-02 5.49841253e-03 2.24779770e-02
350 1.92306235e-01 2.09688824e-02 8.62590224e-02 2.23737359e-02 2.20980998e-02 1.07095605e-02 5.61884698e-03 2.42781043e-02
351 1.87945098e-01 2.00341232e-02 8.40276107e-02 2.12901365e-02 2.11387295e-02 1.03061469e-02 5.63403079e-03 2.55143251e-02
352 1.87055677e-01 2.11425591e-02 8.30244049e-02 2.09465381e-02 2.16134395e-02 1.00255134e-02 5.44090755e-03 2.48623136e-02
353 1.84331566e-01 1.95442941e-02 8.33799765e-02 2.03217827e-02 2.16713957e-02 1.04021849e-02 5.52585768e-03 2.34860592e-02
354 1.82920635e-01 1.99196059e-02 8.01218450e-02 2.07061581e-02 2.25977078e-02 1.00774392e-02 5.47674950e-03 2.40211152e-02
355 1.84724659e-01 1.92122888e-02 8.34589750e-02 2.15456095e-02 2.12690737e-02 1.03829540e-02 5.38312225e-03 2.34726425e-02
356 1.76737770e-01 1.90785658e-02 7.59267285e-02 2.11769678e-02 2.14753747e-02 1.05907060e-02 5.47550293e-03 2.30139177e-02
357 1.90323383e-01 1.97102446e-02 8.84790868e-02 2.02357303e-02 2.15942934e-02 1.02486126e-02 5.66064985e-03 2.43947618e-02
358 1.83955625e-01 1.95860304e-02 8.12833831e-02 2.10230071e-02 2.06816159e-02 1.05042309e-02 5.76097844e-03 2.51163747e-02
359 1.89082503e-01 2.10786667e-02 8.33629519e-02 2.04341784e-02 2.23400947e-02 1.05392383e-02 5.73643204e-03 2.55909525e-02
360 1.78239703e-01 1.96063370e-02 7.57512376e-02 1.96777806e-02 2.18544900e-02 1.01646399e-02 5.74657740e-03 2.54386514e-02
361 1.90005645e-01 2.22812518e-02 8.60497206e-02 2.00495347e-02 2.13498548e-02 1.05464756e-02 5.43030491e-03 2.42985040e-02
362 1.80958465e-01 1.96460281e-02 7.87423998e-02 2.07574926e-02 2.12658774e-02 1.07540712e-02 5.77683561e-03 2.40157507e-02
363 1.79433227e-01 1.85615998e-02 7.68941641e-02 2.09016707e-02 2.15119701e-02 1.03572337e-02 5.48385084e-03 2.57227421e-02
364 1.87910855e-01 1.96644366e-02 8.35479349e-02 2.03054957e-02 2.36394890e-02 1.02911210e-02 5.60093811e-03 2.48614475e-02
